HEI_code,active,communitary,confessional,filantropic
1079,TRUE,FALSE,FALSE,FALSE
1080,TRUE,FALSE,FALSE,FALSE
1081,TRUE,FALSE,FALSE,FALSE
1082,TRUE,FALSE,FALSE,FALSE
1084,TRUE,TRUE,FALSE,FALSE
1085,TRUE,FALSE,FALSE,FALSE
1086,FALSE,FALSE,FALSE,FALSE
1087,TRUE,FALSE,FALSE,FALSE
1089,FALSE,FALSE,FALSE,FALSE
1090,TRUE,FALSE,FALSE,FALSE
1092,TRUE,FALSE,FALSE,FALSE
1093,FALSE,FALSE,FALSE,FALSE
1095,FALSE,FALSE,FALSE,FALSE
1096,TRUE,FALSE,FALSE,FALSE
1097,FALSE,FALSE,FALSE,FALSE
1099,FALSE,FALSE,FALSE,FALSE
1100,TRUE,FALSE,FALSE,FALSE
1103,FALSE,FALSE,FALSE,FALSE
1107,TRUE,FALSE,FALSE,FALSE
1108,FALSE,FALSE,FALSE,FALSE
1113,TRUE,FALSE,FALSE,FALSE
1114,FALSE,FALSE,FALSE,FALSE
1115,TRUE,FALSE,FALSE,FALSE
1118,TRUE,FALSE,FALSE,FALSE
1119,FALSE,FALSE,FALSE,FALSE
1120,TRUE,FALSE,FALSE,FALSE
1122,TRUE,FALSE,FALSE,FALSE
1123,TRUE,FALSE,FALSE,FALSE
1124,FALSE,FALSE,FALSE,FALSE
1125,TRUE,FALSE,FALSE,FALSE
1126,TRUE,FALSE,FALSE,FALSE
1128,TRUE,FALSE,FALSE,FALSE
1129,TRUE,FALSE,FALSE,FALSE
1130,TRUE,FALSE,FALSE,FALSE
1131,TRUE,FALSE,FALSE,FALSE
1135,FALSE,FALSE,FALSE,FALSE
1136,TRUE,FALSE,FALSE,FALSE
1138,FALSE,FALSE,FALSE,FALSE
1139,FALSE,FALSE,FALSE,FALSE
1141,TRUE,FALSE,FALSE,FALSE
1142,TRUE,FALSE,FALSE,FALSE
1143,FALSE,FALSE,FALSE,FALSE
1144,TRUE,FALSE,FALSE,FALSE
1147,FALSE,FALSE,FALSE,FALSE
1149,TRUE,FALSE,FALSE,FALSE
1150,FALSE,FALSE,FALSE,FALSE
1151,TRUE,FALSE,FALSE,FALSE
1153,TRUE,FALSE,FALSE,FALSE
1155,TRUE,FALSE,FALSE,FALSE
1156,TRUE,TRUE,FALSE,FALSE
1157,TRUE,FALSE,FALSE,FALSE
1158,FALSE,FALSE,FALSE,FALSE
1159,TRUE,FALSE,FALSE,FALSE
1160,TRUE,FALSE,FALSE,FALSE
1161,TRUE,FALSE,FALSE,FALSE
1162,TRUE,FALSE,FALSE,FALSE
1166,TRUE,FALSE,FALSE,FALSE
1170,TRUE,FALSE,FALSE,FALSE
1172,FALSE,FALSE,FALSE,FALSE
1173,TRUE,FALSE,FALSE,FALSE
1174,TRUE,FALSE,FALSE,FALSE
1175,TRUE,FALSE,FALSE,FALSE
1180,FALSE,FALSE,FALSE,FALSE
1181,FALSE,FALSE,FALSE,FALSE
1182,TRUE,FALSE,FALSE,FALSE
1183,FALSE,FALSE,FALSE,FALSE
1185,TRUE,FALSE,FALSE,FALSE
1187,TRUE,FALSE,FALSE,FALSE
1189,TRUE,FALSE,FALSE,FALSE
1190,TRUE,FALSE,FALSE,FALSE
1191,TRUE,FALSE,FALSE,FALSE
1192,TRUE,FALSE,FALSE,FALSE
1194,TRUE,FALSE,FALSE,FALSE
1195,TRUE,FALSE,FALSE,FALSE
1196,TRUE,FALSE,FALSE,FALSE
1198,FALSE,FALSE,FALSE,FALSE
1200,FALSE,FALSE,FALSE,FALSE
1201,TRUE,FALSE,FALSE,FALSE
1202,TRUE,FALSE,FALSE,FALSE
1204,TRUE,FALSE,FALSE,FALSE
1205,TRUE,FALSE,FALSE,FALSE
1206,FALSE,FALSE,FALSE,FALSE
1208,FALSE,FALSE,FALSE,FALSE
1212,FALSE,FALSE,FALSE,FALSE
1213,FALSE,FALSE,FALSE,FALSE
1215,FALSE,FALSE,FALSE,FALSE
1219,TRUE,FALSE,FALSE,FALSE
1220,FALSE,FALSE,FALSE,FALSE
1221,TRUE,FALSE,FALSE,FALSE
1224,TRUE,FALSE,FALSE,FALSE
1225,TRUE,FALSE,FALSE,FALSE
1226,FALSE,FALSE,FALSE,FALSE
1227,TRUE,FALSE,FALSE,FALSE
1228,FALSE,FALSE,FALSE,FALSE
1229,FALSE,FALSE,FALSE,FALSE
1230,TRUE,FALSE,FALSE,FALSE
1231,TRUE,TRUE,FALSE,FALSE
1232,TRUE,FALSE,FALSE,FALSE
1233,TRUE,FALSE,FALSE,FALSE
1234,FALSE,FALSE,FALSE,FALSE
1237,TRUE,FALSE,FALSE,FALSE
1239,TRUE,FALSE,FALSE,FALSE
1240,TRUE,FALSE,FALSE,FALSE
1241,FALSE,FALSE,FALSE,FALSE
1243,TRUE,FALSE,FALSE,FALSE
1244,TRUE,FALSE,FALSE,FALSE
1245,TRUE,FALSE,FALSE,FALSE
1246,FALSE,FALSE,FALSE,FALSE
1247,TRUE,FALSE,FALSE,FALSE
1248,TRUE,FALSE,FALSE,FALSE
1249,TRUE,FALSE,FALSE,FALSE
1252,TRUE,FALSE,FALSE,FALSE
1253,TRUE,TRUE,FALSE,FALSE
1254,TRUE,FALSE,FALSE,FALSE
1255,TRUE,FALSE,FALSE,FALSE
1256,TRUE,FALSE,FALSE,FALSE
1257,FALSE,FALSE,FALSE,FALSE
1258,TRUE,FALSE,FALSE,FALSE
1262,FALSE,FALSE,FALSE,FALSE
1263,TRUE,FALSE,FALSE,FALSE
1264,TRUE,FALSE,FALSE,FALSE
1266,TRUE,FALSE,FALSE,FALSE
1267,TRUE,FALSE,FALSE,FALSE
1270,TRUE,FALSE,FALSE,FALSE
1272,FALSE,FALSE,FALSE,FALSE
1273,TRUE,FALSE,FALSE,FALSE
1275,TRUE,FALSE,FALSE,FALSE
1276,TRUE,FALSE,FALSE,FALSE
1279,TRUE,FALSE,FALSE,FALSE
1280,FALSE,FALSE,FALSE,FALSE
1281,TRUE,FALSE,FALSE,FALSE
1283,FALSE,FALSE,FALSE,FALSE
1285,FALSE,FALSE,FALSE,FALSE
1286,TRUE,FALSE,FALSE,FALSE
1288,FALSE,FALSE,FALSE,FALSE
1289,FALSE,FALSE,FALSE,FALSE
1290,TRUE,FALSE,FALSE,FALSE
1291,TRUE,FALSE,FALSE,FALSE
1292,TRUE,FALSE,FALSE,FALSE
1293,FALSE,FALSE,FALSE,FALSE
1294,TRUE,FALSE,FALSE,FALSE
1295,TRUE,FALSE,FALSE,FALSE
1296,TRUE,FALSE,FALSE,FALSE
1297,FALSE,FALSE,FALSE,FALSE
1298,TRUE,FALSE,FALSE,FALSE
1299,TRUE,FALSE,FALSE,FALSE
1300,TRUE,FALSE,FALSE,FALSE
1301,TRUE,FALSE,FALSE,FALSE
1302,TRUE,FALSE,FALSE,FALSE
1303,TRUE,FALSE,FALSE,FALSE
1304,TRUE,FALSE,FALSE,FALSE
1305,TRUE,FALSE,FALSE,FALSE
1307,TRUE,FALSE,FALSE,FALSE
1308,TRUE,FALSE,FALSE,FALSE
1309,TRUE,FALSE,FALSE,FALSE
1310,TRUE,FALSE,FALSE,FALSE
1311,TRUE,FALSE,FALSE,FALSE
1312,TRUE,FALSE,FALSE,FALSE
1313,TRUE,FALSE,FALSE,FALSE
1314,TRUE,FALSE,FALSE,FALSE
1315,FALSE,FALSE,FALSE,FALSE
1317,TRUE,FALSE,FALSE,FALSE
1318,TRUE,FALSE,FALSE,FALSE
1319,TRUE,FALSE,FALSE,FALSE
1322,TRUE,FALSE,FALSE,FALSE
1323,FALSE,FALSE,FALSE,FALSE
1324,FALSE,FALSE,FALSE,FALSE
1325,TRUE,FALSE,FALSE,FALSE
1326,TRUE,FALSE,FALSE,FALSE
1327,TRUE,FALSE,FALSE,FALSE
1328,TRUE,FALSE,FALSE,FALSE
1329,FALSE,FALSE,FALSE,FALSE
1330,TRUE,FALSE,FALSE,FALSE
1332,FALSE,FALSE,FALSE,FALSE
1333,FALSE,FALSE,FALSE,FALSE
1334,TRUE,FALSE,FALSE,FALSE
1335,FALSE,FALSE,FALSE,FALSE
1336,TRUE,FALSE,FALSE,FALSE
1337,TRUE,FALSE,FALSE,FALSE
1342,FALSE,FALSE,FALSE,FALSE
1344,TRUE,FALSE,FALSE,FALSE
1345,TRUE,FALSE,FALSE,FALSE
1346,TRUE,FALSE,FALSE,FALSE
1350,TRUE,FALSE,FALSE,FALSE
1351,TRUE,FALSE,FALSE,FALSE
1353,FALSE,FALSE,FALSE,FALSE
1355,TRUE,FALSE,FALSE,FALSE
1356,TRUE,FALSE,FALSE,FALSE
1357,TRUE,FALSE,FALSE,FALSE
1358,FALSE,FALSE,FALSE,FALSE
1359,TRUE,FALSE,FALSE,FALSE
1360,TRUE,FALSE,FALSE,FALSE
1362,TRUE,FALSE,FALSE,FALSE
1363,TRUE,FALSE,FALSE,FALSE
1364,TRUE,FALSE,FALSE,FALSE
1365,TRUE,TRUE,TRUE,FALSE
1366,FALSE,FALSE,FALSE,FALSE
1371,FALSE,FALSE,FALSE,FALSE
1373,TRUE,FALSE,FALSE,FALSE
1374,TRUE,FALSE,FALSE,FALSE
1375,TRUE,FALSE,FALSE,FALSE
1379,TRUE,FALSE,FALSE,FALSE
1381,TRUE,FALSE,FALSE,FALSE
1382,TRUE,TRUE,TRUE,FALSE
1383,TRUE,FALSE,FALSE,FALSE
1384,TRUE,FALSE,FALSE,FALSE
1385,TRUE,FALSE,FALSE,FALSE
1386,TRUE,FALSE,FALSE,FALSE
1387,TRUE,FALSE,FALSE,FALSE
1388,TRUE,FALSE,FALSE,FALSE
1394,TRUE,FALSE,FALSE,FALSE
1395,TRUE,FALSE,FALSE,FALSE
1396,TRUE,FALSE,FALSE,FALSE
1399,FALSE,FALSE,FALSE,FALSE
1400,TRUE,FALSE,FALSE,FALSE
1401,TRUE,FALSE,FALSE,FALSE
1402,TRUE,FALSE,FALSE,FALSE
1403,TRUE,FALSE,FALSE,FALSE
1404,TRUE,FALSE,FALSE,FALSE
1406,FALSE,FALSE,FALSE,FALSE
1409,TRUE,FALSE,FALSE,FALSE
1410,TRUE,FALSE,FALSE,FALSE
1411,TRUE,FALSE,FALSE,FALSE
1412,TRUE,FALSE,FALSE,FALSE
1413,TRUE,FALSE,FALSE,FALSE
1414,TRUE,FALSE,FALSE,FALSE
1415,FALSE,FALSE,FALSE,FALSE
1416,FALSE,FALSE,FALSE,FALSE
1417,TRUE,TRUE,FALSE,FALSE
1418,TRUE,FALSE,FALSE,FALSE
1419,TRUE,FALSE,FALSE,FALSE
1420,TRUE,FALSE,FALSE,FALSE
1422,TRUE,FALSE,FALSE,FALSE
1423,TRUE,FALSE,FALSE,FALSE
1424,TRUE,FALSE,FALSE,FALSE
1425,TRUE,FALSE,FALSE,FALSE
1426,TRUE,FALSE,TRUE,FALSE
1427,TRUE,FALSE,FALSE,FALSE
1428,TRUE,FALSE,FALSE,FALSE
1429,TRUE,FALSE,FALSE,FALSE
1430,TRUE,FALSE,FALSE,FALSE
1432,TRUE,FALSE,FALSE,FALSE
1433,TRUE,FALSE,FALSE,FALSE
1434,TRUE,FALSE,FALSE,FALSE
1435,FALSE,FALSE,FALSE,FALSE
1436,TRUE,FALSE,FALSE,FALSE
1437,FALSE,FALSE,FALSE,FALSE
1438,TRUE,FALSE,FALSE,FALSE
1439,FALSE,FALSE,FALSE,FALSE
1440,TRUE,FALSE,FALSE,FALSE
1441,TRUE,FALSE,FALSE,FALSE
1442,FALSE,FALSE,FALSE,FALSE
1443,TRUE,FALSE,FALSE,FALSE
1444,TRUE,FALSE,FALSE,FALSE
1445,TRUE,FALSE,FALSE,FALSE
1446,TRUE,FALSE,FALSE,FALSE
1448,FALSE,FALSE,FALSE,FALSE
1449,TRUE,FALSE,FALSE,FALSE
1450,TRUE,FALSE,FALSE,FALSE
1451,FALSE,FALSE,FALSE,FALSE
1452,TRUE,FALSE,FALSE,FALSE
1453,FALSE,FALSE,FALSE,FALSE
1454,TRUE,FALSE,FALSE,FALSE
1455,TRUE,FALSE,FALSE,FALSE
1456,TRUE,FALSE,FALSE,FALSE
1457,TRUE,FALSE,FALSE,FALSE
1459,TRUE,FALSE,FALSE,FALSE
1461,TRUE,FALSE,FALSE,FALSE
1462,TRUE,FALSE,FALSE,FALSE
1463,TRUE,FALSE,FALSE,FALSE
1464,FALSE,FALSE,FALSE,FALSE
1465,TRUE,FALSE,FALSE,FALSE
1466,FALSE,FALSE,FALSE,FALSE
1467,FALSE,FALSE,FALSE,FALSE
1468,TRUE,FALSE,FALSE,FALSE
1469,TRUE,FALSE,FALSE,FALSE
1472,TRUE,FALSE,FALSE,FALSE
1476,TRUE,FALSE,FALSE,FALSE
1477,TRUE,FALSE,FALSE,FALSE
1478,TRUE,FALSE,FALSE,FALSE
1479,FALSE,FALSE,FALSE,FALSE
1484,TRUE,FALSE,FALSE,FALSE
1486,TRUE,FALSE,FALSE,FALSE
1487,TRUE,FALSE,FALSE,FALSE
1488,TRUE,FALSE,FALSE,FALSE
1489,FALSE,FALSE,FALSE,FALSE
1490,TRUE,FALSE,FALSE,FALSE
1491,TRUE,FALSE,FALSE,FALSE
1492,TRUE,FALSE,FALSE,FALSE
1493,TRUE,FALSE,FALSE,FALSE
1494,TRUE,FALSE,FALSE,FALSE
1495,FALSE,FALSE,FALSE,FALSE
1496,TRUE,FALSE,FALSE,FALSE
1497,TRUE,FALSE,FALSE,FALSE
1498,TRUE,FALSE,FALSE,FALSE
1499,TRUE,FALSE,FALSE,FALSE
1500,TRUE,FALSE,FALSE,FALSE
1501,FALSE,FALSE,FALSE,FALSE
1502,TRUE,FALSE,FALSE,FALSE
1503,FALSE,FALSE,FALSE,FALSE
1504,TRUE,FALSE,FALSE,FALSE
1505,FALSE,FALSE,FALSE,FALSE
1506,TRUE,TRUE,FALSE,FALSE
1507,TRUE,FALSE,FALSE,FALSE
1508,TRUE,FALSE,FALSE,FALSE
1509,TRUE,FALSE,FALSE,FALSE
1510,TRUE,FALSE,FALSE,FALSE
1513,TRUE,FALSE,FALSE,FALSE
1514,TRUE,FALSE,FALSE,FALSE
1515,TRUE,FALSE,FALSE,FALSE
1516,FALSE,FALSE,FALSE,FALSE
1518,TRUE,FALSE,FALSE,FALSE
1519,TRUE,FALSE,FALSE,FALSE
1520,TRUE,FALSE,FALSE,FALSE
1521,TRUE,FALSE,FALSE,FALSE
1523,TRUE,FALSE,FALSE,FALSE
1524,TRUE,FALSE,FALSE,FALSE
1525,FALSE,FALSE,FALSE,FALSE
1526,TRUE,FALSE,FALSE,FALSE
1527,FALSE,FALSE,FALSE,FALSE
1528,FALSE,FALSE,FALSE,FALSE
1530,TRUE,TRUE,FALSE,FALSE
1532,TRUE,FALSE,FALSE,FALSE
1534,FALSE,FALSE,FALSE,FALSE
1535,TRUE,FALSE,FALSE,FALSE
1536,TRUE,FALSE,FALSE,FALSE
1537,FALSE,FALSE,FALSE,FALSE
1538,TRUE,FALSE,FALSE,FALSE
1539,FALSE,FALSE,FALSE,FALSE
1540,TRUE,FALSE,FALSE,FALSE
1541,TRUE,FALSE,FALSE,FALSE
1542,TRUE,FALSE,FALSE,FALSE
1544,FALSE,FALSE,FALSE,FALSE
1545,TRUE,FALSE,FALSE,FALSE
1546,TRUE,FALSE,FALSE,FALSE
1547,TRUE,FALSE,FALSE,FALSE
1549,FALSE,FALSE,FALSE,FALSE
1550,TRUE,FALSE,FALSE,FALSE
1552,TRUE,FALSE,FALSE,FALSE
1554,TRUE,FALSE,FALSE,FALSE
1556,TRUE,FALSE,FALSE,FALSE
1557,TRUE,FALSE,FALSE,FALSE
1558,TRUE,FALSE,FALSE,FALSE
1559,TRUE,FALSE,FALSE,FALSE
1561,TRUE,FALSE,FALSE,FALSE
1562,TRUE,FALSE,FALSE,FALSE
1563,TRUE,FALSE,FALSE,FALSE
1564,TRUE,FALSE,FALSE,FALSE
1565,TRUE,FALSE,FALSE,FALSE
1567,FALSE,FALSE,FALSE,FALSE
1568,TRUE,FALSE,FALSE,FALSE
1569,TRUE,FALSE,FALSE,FALSE
1571,TRUE,FALSE,FALSE,FALSE
1572,TRUE,FALSE,FALSE,FALSE
1573,TRUE,FALSE,FALSE,FALSE
1574,TRUE,FALSE,FALSE,FALSE
1575,TRUE,FALSE,FALSE,FALSE
1576,TRUE,FALSE,FALSE,FALSE
1577,TRUE,FALSE,FALSE,FALSE
1578,TRUE,FALSE,FALSE,FALSE
1579,FALSE,FALSE,FALSE,FALSE
1580,TRUE,FALSE,FALSE,FALSE
1581,TRUE,FALSE,FALSE,FALSE
1582,FALSE,FALSE,FALSE,FALSE
1583,TRUE,FALSE,FALSE,FALSE
1584,TRUE,FALSE,FALSE,FALSE
1585,TRUE,FALSE,FALSE,FALSE
1586,TRUE,FALSE,FALSE,FALSE
1587,TRUE,FALSE,FALSE,FALSE
1589,FALSE,FALSE,FALSE,FALSE
1590,TRUE,FALSE,FALSE,FALSE
1591,TRUE,FALSE,FALSE,FALSE
1592,TRUE,FALSE,FALSE,FALSE
1596,TRUE,FALSE,FALSE,FALSE
1597,TRUE,FALSE,FALSE,FALSE
1598,TRUE,FALSE,FALSE,FALSE
1599,TRUE,FALSE,FALSE,FALSE
1600,TRUE,FALSE,FALSE,FALSE
1601,TRUE,FALSE,FALSE,FALSE
1605,TRUE,FALSE,FALSE,FALSE
1606,TRUE,FALSE,FALSE,FALSE
1607,TRUE,FALSE,FALSE,FALSE
1609,TRUE,FALSE,FALSE,FALSE
1610,TRUE,FALSE,FALSE,FALSE
1611,TRUE,FALSE,FALSE,FALSE
1612,TRUE,FALSE,FALSE,FALSE
1613,TRUE,FALSE,FALSE,FALSE
1614,TRUE,FALSE,FALSE,FALSE
1615,TRUE,FALSE,FALSE,FALSE
1616,TRUE,FALSE,FALSE,FALSE
1617,FALSE,FALSE,FALSE,FALSE
1618,TRUE,FALSE,FALSE,FALSE
1619,TRUE,FALSE,FALSE,FALSE
1620,TRUE,FALSE,FALSE,FALSE
1621,TRUE,FALSE,FALSE,FALSE
1622,TRUE,FALSE,FALSE,FALSE
1623,TRUE,FALSE,FALSE,FALSE
1624,TRUE,FALSE,FALSE,FALSE
1625,FALSE,FALSE,FALSE,FALSE
1628,FALSE,FALSE,FALSE,FALSE
1629,FALSE,FALSE,FALSE,FALSE
1630,FALSE,FALSE,FALSE,FALSE
1632,TRUE,FALSE,FALSE,FALSE
1633,FALSE,FALSE,FALSE,FALSE
1634,FALSE,FALSE,FALSE,FALSE
1636,TRUE,FALSE,FALSE,FALSE
1637,TRUE,FALSE,FALSE,FALSE
1638,TRUE,FALSE,FALSE,FALSE
1639,TRUE,FALSE,FALSE,FALSE
1640,TRUE,FALSE,FALSE,FALSE
1641,TRUE,FALSE,FALSE,FALSE
1642,TRUE,FALSE,FALSE,FALSE
1643,TRUE,FALSE,FALSE,FALSE
1644,TRUE,FALSE,FALSE,FALSE
1645,TRUE,FALSE,FALSE,FALSE
1646,TRUE,FALSE,FALSE,FALSE
1647,TRUE,FALSE,FALSE,FALSE
1650,FALSE,FALSE,FALSE,FALSE
1651,FALSE,FALSE,FALSE,FALSE
1652,TRUE,FALSE,FALSE,FALSE
1653,TRUE,FALSE,FALSE,FALSE
1654,FALSE,FALSE,FALSE,FALSE
1655,TRUE,FALSE,FALSE,FALSE
1656,TRUE,FALSE,FALSE,FALSE
1657,TRUE,FALSE,FALSE,FALSE
1658,TRUE,FALSE,FALSE,FALSE
1659,TRUE,FALSE,FALSE,FALSE
1660,TRUE,FALSE,FALSE,FALSE
1661,TRUE,FALSE,FALSE,FALSE
1662,FALSE,FALSE,FALSE,FALSE
1663,TRUE,FALSE,FALSE,FALSE
1664,TRUE,FALSE,FALSE,FALSE
1665,FALSE,FALSE,FALSE,FALSE
1666,TRUE,FALSE,FALSE,FALSE
1667,FALSE,FALSE,FALSE,FALSE
1668,FALSE,FALSE,FALSE,FALSE
1669,TRUE,FALSE,FALSE,FALSE
1670,TRUE,FALSE,FALSE,FALSE
1671,FALSE,FALSE,FALSE,FALSE
1672,TRUE,FALSE,FALSE,FALSE
1674,FALSE,FALSE,FALSE,FALSE
1675,TRUE,FALSE,FALSE,FALSE
1676,TRUE,FALSE,FALSE,FALSE
1677,TRUE,FALSE,FALSE,FALSE
1678,FALSE,FALSE,FALSE,FALSE
1679,TRUE,FALSE,FALSE,FALSE
1680,TRUE,FALSE,FALSE,FALSE
1681,FALSE,FALSE,FALSE,FALSE
1682,TRUE,FALSE,FALSE,FALSE
1683,TRUE,FALSE,FALSE,FALSE
1685,FALSE,FALSE,FALSE,FALSE
1686,TRUE,FALSE,FALSE,FALSE
1689,FALSE,FALSE,FALSE,FALSE
1690,TRUE,FALSE,FALSE,FALSE
1691,FALSE,FALSE,FALSE,FALSE
1692,FALSE,FALSE,FALSE,FALSE
1693,TRUE,FALSE,FALSE,FALSE
1694,TRUE,FALSE,FALSE,FALSE
1695,FALSE,FALSE,FALSE,FALSE
1696,TRUE,FALSE,FALSE,FALSE
1697,TRUE,FALSE,FALSE,FALSE
1699,TRUE,FALSE,FALSE,FALSE
1700,TRUE,FALSE,FALSE,FALSE
1701,TRUE,FALSE,FALSE,FALSE
1702,TRUE,FALSE,FALSE,FALSE
1703,TRUE,FALSE,FALSE,FALSE
1706,FALSE,FALSE,FALSE,FALSE
1707,FALSE,FALSE,FALSE,FALSE
1708,TRUE,FALSE,FALSE,FALSE
1709,TRUE,FALSE,FALSE,FALSE
1710,TRUE,FALSE,FALSE,FALSE
1711,TRUE,FALSE,FALSE,FALSE
1712,TRUE,FALSE,FALSE,FALSE
1713,TRUE,FALSE,FALSE,FALSE
1714,TRUE,FALSE,FALSE,FALSE
1715,FALSE,FALSE,FALSE,FALSE
1716,TRUE,TRUE,FALSE,FALSE
1717,TRUE,FALSE,FALSE,FALSE
1718,TRUE,FALSE,FALSE,FALSE
1720,TRUE,FALSE,FALSE,FALSE
1721,TRUE,FALSE,FALSE,FALSE
1722,FALSE,FALSE,FALSE,FALSE
1723,TRUE,FALSE,FALSE,FALSE
1724,FALSE,FALSE,FALSE,FALSE
1725,TRUE,FALSE,FALSE,FALSE
1726,TRUE,FALSE,FALSE,FALSE
1727,TRUE,FALSE,FALSE,FALSE
1728,TRUE,FALSE,FALSE,FALSE
1731,FALSE,FALSE,FALSE,FALSE
1732,TRUE,FALSE,FALSE,FALSE
1733,TRUE,FALSE,FALSE,FALSE
1734,TRUE,FALSE,FALSE,FALSE
1735,TRUE,FALSE,FALSE,FALSE
1736,TRUE,FALSE,TRUE,FALSE
1738,FALSE,FALSE,FALSE,FALSE
1739,TRUE,FALSE,FALSE,FALSE
1741,FALSE,FALSE,FALSE,FALSE
1742,TRUE,FALSE,FALSE,FALSE
1743,TRUE,FALSE,FALSE,FALSE
1745,TRUE,FALSE,FALSE,FALSE
1748,FALSE,FALSE,FALSE,FALSE
1749,TRUE,FALSE,FALSE,FALSE
1750,FALSE,FALSE,FALSE,FALSE
1752,TRUE,FALSE,FALSE,FALSE
1753,TRUE,FALSE,FALSE,FALSE
1756,TRUE,FALSE,FALSE,FALSE
1757,FALSE,FALSE,FALSE,FALSE
1758,TRUE,FALSE,FALSE,FALSE
1759,TRUE,FALSE,FALSE,FALSE
1762,TRUE,FALSE,FALSE,FALSE
1763,TRUE,FALSE,FALSE,FALSE
1764,FALSE,FALSE,FALSE,FALSE
1765,FALSE,FALSE,FALSE,FALSE
1766,TRUE,FALSE,FALSE,FALSE
1767,FALSE,FALSE,FALSE,FALSE
1768,FALSE,FALSE,FALSE,FALSE
1769,FALSE,FALSE,FALSE,FALSE
1771,FALSE,FALSE,FALSE,FALSE
1772,TRUE,FALSE,FALSE,FALSE
1773,TRUE,FALSE,FALSE,FALSE
1774,TRUE,FALSE,FALSE,FALSE
1775,TRUE,FALSE,FALSE,FALSE
1776,TRUE,FALSE,FALSE,FALSE
1777,TRUE,FALSE,FALSE,FALSE
1779,TRUE,FALSE,FALSE,FALSE
1780,TRUE,TRUE,FALSE,FALSE
1781,TRUE,FALSE,FALSE,FALSE
1782,FALSE,FALSE,FALSE,FALSE
1783,TRUE,FALSE,FALSE,FALSE
1784,FALSE,FALSE,FALSE,FALSE
1785,TRUE,FALSE,FALSE,FALSE
1786,TRUE,FALSE,FALSE,FALSE
1787,FALSE,FALSE,FALSE,FALSE
1788,TRUE,FALSE,FALSE,FALSE
1789,TRUE,FALSE,FALSE,FALSE
1790,TRUE,FALSE,FALSE,FALSE
1792,FALSE,FALSE,FALSE,FALSE
1793,FALSE,FALSE,FALSE,FALSE
1795,FALSE,FALSE,FALSE,FALSE
1797,TRUE,FALSE,FALSE,FALSE
1798,FALSE,FALSE,FALSE,FALSE
1800,TRUE,FALSE,FALSE,FALSE
1801,TRUE,FALSE,FALSE,FALSE
1802,FALSE,FALSE,FALSE,FALSE
1803,FALSE,FALSE,FALSE,FALSE
1804,TRUE,FALSE,FALSE,FALSE
1805,TRUE,FALSE,FALSE,FALSE
1806,TRUE,FALSE,FALSE,FALSE
1807,TRUE,FALSE,FALSE,FALSE
1808,TRUE,FALSE,FALSE,FALSE
1809,TRUE,FALSE,FALSE,FALSE
1810,TRUE,FALSE,FALSE,FALSE
1811,TRUE,FALSE,FALSE,FALSE
1812,TRUE,FALSE,FALSE,FALSE
1813,TRUE,FALSE,FALSE,FALSE
1814,FALSE,FALSE,FALSE,FALSE
1815,TRUE,FALSE,FALSE,FALSE
1816,TRUE,FALSE,FALSE,FALSE
1817,TRUE,FALSE,FALSE,FALSE
1818,TRUE,FALSE,FALSE,FALSE
1819,TRUE,FALSE,FALSE,FALSE
1820,TRUE,FALSE,FALSE,FALSE
1821,TRUE,FALSE,FALSE,FALSE
1822,TRUE,FALSE,FALSE,FALSE
1823,TRUE,FALSE,FALSE,FALSE
1824,FALSE,FALSE,FALSE,FALSE
1825,FALSE,FALSE,FALSE,FALSE
1827,TRUE,FALSE,FALSE,FALSE
1828,TRUE,FALSE,FALSE,FALSE
1830,TRUE,FALSE,FALSE,FALSE
1831,FALSE,FALSE,FALSE,FALSE
1832,TRUE,FALSE,FALSE,FALSE
1833,FALSE,FALSE,FALSE,FALSE
1834,TRUE,FALSE,FALSE,FALSE
1835,TRUE,FALSE,FALSE,FALSE
1836,TRUE,TRUE,FALSE,FALSE
1837,FALSE,FALSE,FALSE,FALSE
1838,TRUE,FALSE,FALSE,FALSE
1839,FALSE,FALSE,FALSE,FALSE
1840,TRUE,FALSE,FALSE,FALSE
1841,TRUE,FALSE,FALSE,FALSE
1842,TRUE,TRUE,FALSE,FALSE
1843,TRUE,FALSE,FALSE,FALSE
1844,TRUE,FALSE,FALSE,FALSE
1845,FALSE,FALSE,FALSE,FALSE
1846,TRUE,FALSE,FALSE,FALSE
1847,TRUE,FALSE,FALSE,FALSE
1849,FALSE,FALSE,FALSE,FALSE
1850,TRUE,FALSE,FALSE,FALSE
1851,TRUE,FALSE,FALSE,FALSE
1852,TRUE,FALSE,FALSE,FALSE
1853,TRUE,FALSE,FALSE,FALSE
1854,TRUE,TRUE,FALSE,FALSE
1855,FALSE,FALSE,FALSE,FALSE
1856,TRUE,FALSE,FALSE,FALSE
1857,TRUE,FALSE,FALSE,FALSE
1858,FALSE,FALSE,FALSE,FALSE
1860,FALSE,FALSE,FALSE,FALSE
1862,TRUE,FALSE,FALSE,FALSE
1863,TRUE,FALSE,FALSE,FALSE
1864,TRUE,FALSE,FALSE,FALSE
1865,FALSE,FALSE,FALSE,FALSE
1866,TRUE,FALSE,FALSE,FALSE
1867,TRUE,FALSE,FALSE,FALSE
1868,FALSE,FALSE,FALSE,FALSE
1869,TRUE,FALSE,FALSE,FALSE
1870,TRUE,FALSE,FALSE,FALSE
